Date,Momentum,Nifty50,Nifty500
2021-10-04,0.019354474401072297,0.009080467581137563,0.011136337249292971
2021-10-05,0.004203544982805729,0.007407660919946268,0.006517843967229542
2021-10-06,-0.011139912514344208,-0.009892144870289554,-0.009525397555704807
2021-10-07,0.010773361578649165,0.008180302016037588,0.010281099351203027
2021-10-08,0.005421023610852949,0.005893622760496431,0.004908382418115531
2021-10-11,0.008092702390231743,0.0028359561343596074,0.004087150685168295
2021-10-12,0.004482951914009936,0.0025632525445875576,0.0034936778761143206
2021-10-13,0.01919516780777153,0.00943759784921161,0.009656450064954303
2021-10-14,0.014116818379662055,0.009734787740718787,0.008818774184265799
2021-10-18,0.014730719345552146,0.007552396132719963,0.007413196103393416
2021-10-19,-0.01203212543161436,-0.003155307734996393,-0.00807627673929645
2021-10-20,-0.014596895644200747,-0.008260625212080042,-0.012006680459000552
2021-10-21,-0.0059296918361410045,-0.004844908296702255,-0.005202769968179588
2021-10-22,-0.014413406513837379,-0.003476668084567369,-0.005678738191574606
2021-10-25,-0.008715061359112153,0.000579633328010587,-0.004243632806891773
2021-10-26,0.018520074775354223,0.007889480889700096,0.010779785679254639
2021-10-27,-0.0008949364712731445,-0.0031448386638428527,-0.0009871707496039717
2021-10-28,-0.024040285441629505,-0.0194223384240636,-0.018954584439043187
2021-10-29,-0.002178398032653406,-0.010393515763905459,-0.00684289260135218
2021-11-01,0.017187079328051302,0.014599655057507821,0.014303740457451974
2021-11-02,0.0012065957223683643,-0.002270048271341696,0.0007809217442003025
2021-11-03,0.00757752225330921,-0.0033400508475575075,-0.002083001082566205
2021-11-04,0.0048285403962173845,0.004913376165984751,0.006160574305337896
2021-11-08,0.015082620832467919,0.008469704042186388,0.009315934122638092
2021-11-09,0.006386478706848386,-0.001344921435271762,0.0014046148358359822
2021-11-10,-0.001987397673689939,-0.0014991358050348014,-0.0013415699566746708
2021-11-11,-0.004416768281445105,-0.007970140510272006,-0.0070871360992501575
2021-11-12,0.012966640616574265,0.012820606684330382,0.01089478481801942
2021-11-15,-0.0019813596721938165,0.0003700663573213969,0.0008729460990573035
2021-11-16,-0.002472643680022535,-0.006087981951756416,-0.004309692342254423
2021-11-17,0.0005335436445050856,-0.005586294529162039,-0.004537743736015898
2021-11-18,-0.014395190722495843,-0.007478195643460861,-0.00986095658191588
2021-11-22,-0.021854542359769247,-0.019603372100156835,-0.02129377611314509
2021-11-23,0.016031884545300246,0.004983697932798847,0.008753582473690624
2021-11-24,-0.0013419114116471897,-0.0050446817378146935,-0.00405749908841857
2021-11-25,0.007036560714583029,0.006959452503032093,0.006918535506772017
2021-11-26,-0.0376154332706925,-0.029071254187753914,-0.029266167485078487
2021-11-29,-0.007209211756367351,0.0016151341742889347,-0.0034506953548214536
2021-11-30,0.0,-0.004148599194972014,-0.0005526984109004429
2021-12-01,0.011308220857943585,0.01081664117042136,0.0093082682606338
2021-12-02,0.015234915486512346,0.013674571102433752,0.012800411743759454
2021-12-03,-0.00366537908670872,-0.01177768586739425,-0.007857014518396377
2021-12-06,-0.01807235399980134,-0.01654091957599968,-0.016016808442820385
2021-12-07,0.017310883915102826,0.015636548581649423,0.014786257354282073
2021-12-08,0.018872128467658067,0.017060948527881648,0.016094260968757546
2021-12-09,0.004164420896669796,0.002696066593683266,0.0035393613522731737
2021-12-10,0.004420208150526905,-0.00031677089480919296,0.0018775156366024337
2021-12-13,-0.0033577772609285628,-0.008169055116863166,-0.005988130449071094
2021-12-14,0.0008882274519808053,-0.002495911181322197,-0.0013940307169066912
2021-12-15,-0.007069894502179763,-0.005974060321640162,-0.005992754735246075
2021-12-16,0.0005107003039797053,0.0015678167505297491,-0.0011134437838566935
2021-12-17,-0.01809796673980213,-0.01525945397337003,-0.017628027110988875
2021-12-20,-0.03396949937387672,-0.021842546279377872,-0.025383077566709877
2021-12-21,0.014700562196574118,0.00942870544420904,0.011237240248463953
2021-12-22,0.018750212349762707,0.011007170994593363,0.012332751796186647
2021-12-23,0.007859461349842611,0.006909306212627531,0.007629935233502749
2021-12-24,-0.004867475226055795,-0.004032754879180422,-0.005874033007259305
2021-12-27,0.006283283866848954,0.004851870910828504,0.004282355651877623
2021-12-28,0.010708512664414194,0.008603409174043453,0.009522949408933501
2021-12-29,-0.0009693752141403111,-0.0011402602889762914,-0.0002992513854827017
2021-12-30,-0.0018896158791794626,-0.0005606259494814747,-0.0014364555506920507
2021-12-31,0.012836395152530988,0.008724831757606522,0.010386071702122912
2022-01-03,0.014091106409405363,0.015653315812207858,0.013896832715673879
2022-01-04,0.006601870790580833,0.01018687423526421,0.007507567685261396
2022-01-05,0.0029303645887797103,0.0067395852346920915,0.005068983734232146
2022-01-06,-0.002236623679004568,-0.010005417462796928,-0.006904271137702089
2022-01-07,0.003120941360883034,0.003764183651131514,0.0038227529710115338
2022-01-10,0.011684533525440077,0.010700318921871732,0.009577464860423435
2022-01-11,0.0008578119054765132,0.002913311252602302,0.0022587160031415365
2022-01-12,0.006861893406250985,0.008673115731830494,0.00884390887856834
2022-01-13,0.008098185787545287,0.0024956237305924223,0.003392253097421527
2022-01-14,0.001687524982158406,-0.00011232356375068253,0.0005947820439058393
2022-01-17,0.005171276728174634,0.0028675682661627455,0.0032325735140421585
2022-01-18,-0.017582112461028476,-0.010653690567923424,-0.013189744862911024
2022-01-19,-0.0014348253801227395,-0.00964224043394124,-0.006459840646728998
2022-01-20,-0.003516656139985197,-0.010112406160797005,-0.007199905527827566
2022-01-21,-0.021866057918621062,-0.007875745304668613,-0.011737380358041394
2022-01-24,-0.03996074312858078,-0.02656790518738339,-0.03087785947473287
2022-01-25,0.009671655227665443,0.007513491221694313,0.008166812356410924
2022-01-27,-0.012375620882789096,-0.00971173291462768,-0.010281697846999616
2022-01-28,0.004354266973949139,-0.0004793161771092791,0.002966672483149857
2022-01-31,0.017478642909999786,0.0139107178709299,0.01346173285361374
2022-02-01,0.01362484562690458,0.013667938611870323,0.01305169754727653
2022-02-02,0.011512941167905355,0.011557838585399605,0.011719126771298605
2022-02-03,-0.00989123704252326,-0.012362248664229525,-0.010295223567209688
2022-02-04,-0.0014348498838218093,-0.0024998826581151823,-0.0033331522480405384
2022-02-07,-0.012713917759025195,-0.017281112927623465,-0.014242257362219735
2022-02-08,-0.004569922346743138,0.0030876976246183574,-0.0009111819859288772
2022-02-09,0.010558587041767709,0.01141215233034587,0.010722183488601322
2022-02-10,0.00994906135820206,0.008133901085124018,0.0063830899719719
2022-02-11,-0.0194418910669234,-0.01312629691281364,-0.014617373596539363
2022-02-14,-0.0395935494628985,-0.03061622289529342,-0.032965495812717016
2022-02-15,0.03231562204942606,0.03025912638397754,0.028134562132853702
2022-02-16,-0.0036520903340487854,-0.0017432697608654735,-0.0010569978767039911
2022-02-17,-0.001012620578314638,-0.001016014719190439,-0.001206945891398803
2022-02-18,-0.007460605883100269,-0.0016353356196504576,-0.004153092583713214
2022-02-21,-0.009481050231072818,-0.004031556958107085,-0.007722320165308272
2022-02-22,-0.0070199193381219605,-0.006651566067580439,-0.007402085043495821
2022-02-23,0.005241266595946925,-0.0016937094155936583,0.001235444269264141
2022-02-24,-0.05477969114598047,-0.04778103847083648,-0.050406870422531
2022-02-25,0.03800944291080155,0.025261660109649586,0.02988593960754704
2022-02-28,0.016175535835131205,0.008134034290366632,0.00849697330215915
2022-03-02,-0.0001056044184676308,-0.011191633122935585,-0.007558771829600075
2022-03-03,0.0018267505487010727,-0.00649757722841704,-0.004496520633020307
2022-03-04,-0.018395265545443795,-0.015317032007332254,-0.017176073771446476
2022-03-07,-0.024416144283762597,-0.02352668473994779,-0.02367352573533732
2022-03-08,0.0094424201772223,0.009474776509483585,0.010505570501003092
2022-03-09,0.01733661112539253,0.020726290088294297,0.01990617635294689
2022-03-10,0.01901543747952883,0.01526738719047449,0.0149790175975828
2022-03-11,0.003843078369039965,0.0021421537513466316,0.003393505785498574
2022-03-14,0.007461664892342235,0.014482565042708062,0.009654277303455805
2022-03-15,-0.012586846699999099,-0.012346456503312231,-0.011043800121620428
2022-03-16,0.018930850998817972,0.018745100484606647,0.018708030103157913
2022-03-17,0.014012465921281914,0.018361988356508263,0.016565601283509146
2022-03-21,-0.006860736648615973,-0.009802202470463706,-0.008107130473822166
2022-03-22,0.009330816514276474,0.011561223252155806,0.008334299708429027
2022-03-23,0.0018347868198174133,-0.0040339354552280104,-0.0019627380225260005
2022-03-24,0.004195920696401512,-0.0013278937068936791,0.00028575579150569297
2022-03-25,-0.002242867780630875,-0.004049875890900112,-0.003241604468315895
2022-03-28,0.001986661835428505,0.004022619949862971,0.0016482350807531798
2022-03-29,0.002258980588868864,0.005998187274997013,0.005863435375847104
2022-03-30,0.008306181985726191,0.009982465582194733,0.00914517609822485
2022-03-31,-0.0007390692412585498,-0.001914477162001882,-0.0001611337734159779
2022-04-01,0.013045551880559447,0.011777965258592316,0.012944379301581765
2022-04-04,0.013280462539305704,0.021671841339984343,0.019678789595048318
2022-04-05,0.008850223339495367,-0.005317557796472028,0.0004094989018244011
2022-04-06,0.002285118670202202,-0.008339180323571727,-0.004067424241510964
2022-04-07,-0.011503050219067945,-0.00943974110495216,-0.008262683099736101
2022-04-08,0.01003472348992629,0.008208759390795572,0.009285393991800062
2022-04-11,0.003914489511296804,-0.006151497975913078,-0.0011015494828108263
2022-04-12,-0.018642356177490327,-0.008183810641252287,-0.010492254301535553
2022-04-13,0.0007982075100632091,-0.0031174816283502382,-0.001724427385205174
2022-04-18,-0.01399988061851598,-0.017281188010147552,-0.014037029761922004
2022-04-19,-0.01641042132943804,-0.012519178806467801,-0.01335917256025887
2022-04-20,0.0019655067957355943,0.010490244596548015,0.008396313810214329
2022-04-21,0.012916604933824294,0.014941678252146096,0.013713572193601475
2022-04-22,-0.011486785711664727,-0.012686452605167986,-0.010568707235865893
2022-04-25,-0.019861109954796508,-0.012695122564301942,-0.014894403508557974
2022-04-26,0.018132300081028507,0.014560121616207233,0.015358134624041897
2022-04-27,-0.014294021608411867,-0.009441443610115341,-0.009554735908557266
2022-04-28,0.009613284705839442,0.012128508890934642,0.010700772541641701
2022-04-29,-0.011100749939052301,-0.008263240381694681,-0.008753642494598202
2022-05-02,-0.0085027687740179,-0.0019559171203674675,-0.0031826255951031834
2022-05-04,-0.022592520692952034,-0.022936183451936376,-0.02327244137505813
2022-05-05,0.0035813871902108385,0.00030284821366977077,0.00014940187346690337
2022-05-06,-0.018073674342348633,-0.0162684216398562,-0.017349193977900912
2022-05-09,-0.016507625292172423,-0.006666182687180999,-0.010886676351475
2022-05-10,-0.024357769501886728,-0.003790968888092272,-0.00970571835360634
2022-05-11,-0.012334600726656597,-0.0044919933245182175,-0.006073168967994702
2022-05-12,-0.025917131279237116,-0.022211752141785834,-0.022259268963477963
2022-05-13,0.00038434466013304025,-0.0016352232651188903,0.00046415834529867084
2022-05-16,0.012685295807769448,0.0038112305721171857,0.007400833270628571
2022-05-17,0.03614295981570881,0.026321935902047233,0.02614721522965091
2022-05-18,-0.004607247832838723,-0.0011685620062508173,-0.0005636644952236036
2022-05-19,-0.030207635196086602,-0.026532725334179386,-0.026389857354132573
2022-05-20,0.022675959947389357,0.028891038794289337,0.02539675401683361
2022-05-23,-0.00825104904495233,-0.0031630222318707046,-0.004264114195496993
2022-05-24,-0.009931703707493189,-0.005522754266735541,-0.0063999875774994885
2022-05-25,-0.024360842098701374,-0.006161219184365629,-0.011602335299590871
2022-05-26,0.012746949053330958,0.009007387318995308,0.009920699091077623
2022-05-27,0.015912842792808135,0.011273847198922216,0.010974622386638488
2022-05-30,0.026906428546702665,0.018893205092962884,0.020301790352262428
2022-05-31,0.0,-0.004612433983534836,-0.002486806026232302
2022-06-01,-0.004574933197299846,-0.0037264067061659745,-0.002599171930658395
2022-06-02,0.01058988029717911,0.006370004993115463,0.006039232997784971
2022-06-03,-0.011235469704896306,-0.002628050201467391,-0.006355889269630044
2022-06-06,0.0007855278774544505,-0.0008893953501298846,-0.00169065073335406
2022-06-07,-0.0016398112739922643,-0.009245946006475991,-0.008431714570229842
2022-06-08,-0.008601830653502729,-0.0036609606157923524,-0.003494595493283681
2022-06-09,0.008368163502660675,0.00744972774168895,0.006495282369046729
2022-06-10,-0.009100693010768435,-0.016767698414100085,-0.013976423876391975
2022-06-13,-0.025566053244540643,-0.026379749115209128,-0.026473352369421943
2022-06-14,0.002942484712055604,-0.00268160945598539,-0.002131686348997075
2022-06-15,-0.002404847902193863,-0.0025393443813560568,-0.0005564713371307706
2022-06-16,-0.026536161775757572,-0.021128447854290244,-0.02179605972045484
2022-06-17,-0.01250554773126944,-0.00436829362663993,-0.007215822524011428
2022-06-20,-0.020400141255993542,0.0037042135956451006,-0.0033859871265454755
2022-06-21,0.03447737000407991,0.018804337854487096,0.022481307050736365
2022-06-22,-0.019975441057569765,-0.014419265085317434,-0.01466184177689045
2022-06-23,0.008680981841261648,0.009300447519609234,0.010043875859056639
2022-06-24,0.01593525885460867,0.009166472588529428,0.01090390544756592
2022-06-27,0.012914927104152207,0.008458990377725017,0.009161190896908034
2022-06-28,0.0034470715718530887,0.0011464333961117568,0.0014652942163044802
2022-06-29,0.005488963308689643,-0.0032239710103227903,-0.0034461964983324433
2022-06-30,-0.002364735411177321,-0.001193081241402827,-0.002258174391878809
2022-07-01,-0.007211189583731348,-0.0017870563085186086,0.0005154341000432883
2022-07-04,0.004960260541352568,0.005288188249805481,0.005838261130385991
2022-07-05,0.001948226175329859,-0.0015471713984448465,-0.0008016830414897536
2022-07-06,0.008694869326527188,0.011318189707300252,0.012587454286990152
2022-07-07,0.010285001272630323,0.00894949203151052,0.009852323681318609
2022-07-08,0.00740988804135756,0.005436047866567373,0.00455116346844453
2022-07-11,0.01985103413200706,-0.00028356592763323363,0.00423767924385321
2022-07-12,0.0018876640664546862,-0.0097249750439381,-0.007766322564901951
2022-07-13,-0.009642432533785161,-0.005707292501522909,-0.003777407519676035
2022-07-14,0.0028058027098543104,-0.0017536552323109689,-0.0017702283070198943
2022-07-15,0.006292798779934383,0.0069359576863876615,0.006389197559547366
2022-07-18,0.013835607686400131,0.014287304158276504,0.01408249727040567
2022-07-19,0.0072989183167189164,0.003811764271124396,0.004808936196749158
2022-07-20,0.0015634251141309896,0.01103388850696918,0.008023979087727007
2022-07-21,0.010448383012815476,0.005108719746296009,0.007582358009440959
2022-07-22,-0.0006558044383311312,0.006877295960614926,0.004540414651289515
2022-07-25,0.0007113407393539717,-0.005290199311757782,-0.0039827912357340844
2022-07-26,-0.004131355208584542,-0.00884795806776506,-0.009667704336197569
2022-07-27,0.004443101347199496,0.0095821774414373,0.008563461780425996
2022-07-28,0.007788265267755667,0.017293731123692924,0.01448198787908006
2022-07-29,0.015193923019449773,0.013505953826479233,0.013584124931266706
2022-08-01,0.020098935408501717,0.010595531668439406,0.01235536476319865
2022-08-02,0.007981610205751943,0.000311327663805816,0.0020037947389075494
2022-08-03,0.0004048909809071244,0.002461808358865669,9.748176697099709e-05
2022-08-04,0.002720514408473207,-0.0003537116074355806,0.0009678963115642425
2022-08-05,-0.0038347901976311105,0.0008917270739845495,0.0005338413514783813
2022-08-08,0.01054150785223329,0.007334364671648164,0.0062380431498512134
2022-08-10,0.0018275472219337896,0.0005506610997998429,-0.0005035442192068418
2022-08-11,0.004764762782436982,0.007085929368824795,0.0072969564441915935
2022-08-12,0.00873822261750834,0.0022170219505635025,0.0030075535273881293
2022-08-16,0.013268855304393368,0.007181519343531395,0.009243349884219487
2022-08-17,0.006299265635206108,0.006675923198833145,0.006449392163242473
2022-08-18,0.00803681548530033,0.0006826699360520383,0.0016613405302954298
2022-08-19,-0.00638462974133247,-0.011029475746944017,-0.010902488219912798
2022-08-22,-0.010638344333748329,-0.0150773300473388,-0.015416819688879424
2022-08-23,0.005960064214787897,0.00496268217550444,0.00591598417161765
2022-08-24,0.003685922725892743,0.001561611079505143,0.0033067463112481654
2022-08-25,-0.002597787476232627,-0.004686182219266755,-0.0026254293316133603
2022-08-26,0.006295886347775559,0.002080255529346653,0.0031057917049461814
2022-08-29,-0.0034574821792011656,-0.014009988924553851,-0.011539822105127384
2022-08-30,0.024209673369612883,0.02578426378902554,0.023529364190472357
2022-09-01,-0.0014727698663513644,-0.012190795272107646,-0.0074289341055756575
2022-09-02,0.0013730492909564962,-0.0001910505934481499,-0.000631153238497939
2022-09-05,0.006000094374625897,0.007203850071011875,0.006104615718272477
2022-09-06,0.009963945140489594,-0.0005774531254664206,0.001219363858188105
2022-09-07,0.0008344382694365216,-0.0017671004916441913,0.00041471780758595145
2022-09-08,0.0032925685486524525,0.009892512965589573,0.007918062324676178
2022-09-09,-0.00031072447571534045,0.0019439347917691308,0.0017292111392035459
2022-09-12,0.008784152799755196,0.005775695663245095,0.0071117410210008725
2022-09-13,0.004689912706239419,0.007454201929980142,0.005934837530155113
2022-09-14,-0.0012234550242964382,-0.0036690976717561608,-0.0024983944501727473
2022-09-15,0.010153107758728463,-0.007017960667916379,-0.003221266569601977
2022-09-16,-0.017550713663181172,-0.019384853148544656,-0.021591227971318294
2022-09-19,0.0020387582843683916,0.0052136885924867205,0.0032536642881371147
2022-09-20,0.011729433480604623,0.011008809885230342,0.011560431948407501
2022-09-21,-0.012425369439204026,-0.005495005437451739,-0.007052184129940797
2022-09-22,0.007956534483587907,-0.004997577656902563,-0.001689330618079632
2022-09-23,-0.019496889048592148,-0.017155677232420508,-0.018105209049344095
2022-09-26,-0.03404072108488054,-0.017951321762256445,-0.022045313662728327
2022-09-27,-0.003216080869703486,-0.0005230508522044985,0.00010862719432069845
2022-09-28,-0.007039658689322881,-0.00874917846539458,-0.00724507127802454
2022-09-29,-0.001421183432700479,-0.0024023347691036756,-0.0012379542588792924
2022-09-30,0.01559353054536139,0.01642575596626905,0.015535005156176673
2022-10-03,-0.022151783481709098,-0.012109264448790458,-0.01286973911630207
2022-10-04,0.021777902504130253,0.02291367093271912,0.022358864732320738
2022-10-06,0.013448467875585512,0.0033286441360573793,0.005829966657659558
2022-10-07,0.00045274574531894984,-0.0009895331040011834,-0.0010861340924723795
2022-10-10,-0.010195904828285585,-0.00425364584114718,-0.005656155543075969
2022-10-11,-0.013258831706445151,-0.014932383199930399,-0.015366216713138092
2022-10-12,0.004036080523804442,0.008246145339619648,0.007339402194570299
2022-10-13,-0.0061140236707946105,-0.006380083772817624,-0.006719545281926642
2022-10-14,-0.006209617006203927,0.010070888003887335,0.0057568357908583945
2022-10-17,0.007247283801594229,0.007337586960815656,0.006145817691828759
2022-10-18,0.013312637763615465,0.010117285874136073,0.010089768799252719
2022-10-19,-0.002244920116517446,0.0014468379208691928,0.0008003042180813047
2022-10-20,0.007585563065835688,0.0029521745492440132,0.0028868015283767257
2022-10-21,-0.0058004850645807515,0.0007032337856462956,-0.0020513390505965123
2022-10-24,0.006685961914510097,0.008787356376761757,0.007801191295021992
2022-10-25,-0.0020590346189214292,-0.004196122026705051,-0.0026745911909275
2022-10-27,0.010045528417780059,0.004564907874966551,0.005683463221000329
2022-10-28,-0.0032944408876268705,0.002810605244745412,-0.00017386188370960287
2022-10-31,0.011812270876006226,0.012672230395564199,0.011967224731790349
2022-11-01,0.014053871732355727,0.007395053222392978,0.00735221352456028
2022-11-02,-0.002030667136456943,-0.003447197631545107,-0.0025648202102326323
2022-11-03,-0.00112510241838093,-0.0016673473084335422,-0.0008291392214107018
2022-11-04,0.007467030362674487,0.003570168155688336,0.002980327329583421
2022-11-07,0.0066738164650916865,0.004727586225111935,0.005427963999778962
2022-11-09,-0.00040081124452340244,-0.002516139235956394,-0.0030675627410390316
2022-11-10,-0.007429346417595184,-0.007093725904609771,-0.008174222655602303
2022-11-11,0.001340878756434405,0.017833173247033374,0.013542738802263532
2022-11-14,-0.0021800309799258066,-0.0011198455015547504,7.032911843296574e-05
2022-11-15,0.0026290344868937776,0.004050924260950772,0.0027923126881030935
2022-11-16,-0.00799645489997125,0.0003396111515991951,-0.0019498419871948336
2022-11-17,-0.004073900674943287,-0.00357149639481924,-0.004216856728123219
2022-11-18,-0.005409408024023121,-0.00197613371355454,-0.002974912348904124
2022-11-21,-0.004455771634657046,-0.008067729540576885,-0.006240812245679517
2022-11-22,0.0006500776271940456,0.00463933015368867,0.0035849088796164885
2022-11-23,-8.79992171443078e-05,0.0012634580983039712,0.0018666490359791066
2022-11-24,0.004698068404840106,0.011870949889830174,0.009180603788123243
2022-11-25,0.0005208779555212484,0.0015500019600884762,0.0029622376817557416
2022-11-28,0.0019495026686680017,0.0027008413120686026,0.0036370166367136747
2022-11-29,-0.0004873392586411951,0.00297912654375021,0.001773900011235341
2022-11-30,0.0,0.007535634625419174,0.008455385918217928
2022-12-01,0.0006953632992041658,0.002886735334004964,0.0036246917033957438
2022-12-02,-0.002914082602354373,-0.006187396179402005,-0.002527516435172461
2022-12-05,0.0005796882462041353,0.00026482378562620035,0.00023179127797989807
2022-12-06,0.001156728504878357,-0.0031175136590962937,-0.0027776092463104307
2022-12-07,-0.0008743982528593985,-0.004411902750398933,-0.0038215325296073743
2022-12-08,0.0049317676979330205,0.002631912360927746,0.003095427616659263
2022-12-09,-0.0023860796515806637,-0.006058782405979346,-0.006181202968524091
2022-12-12,0.0003992723414343313,2.977743269738653e-05,0.0009644128806183261
2022-12-13,0.0044437473824874285,0.0059927938646799905,0.004833213237214418
2022-12-14,0.0007872888144535573,0.002810661073194387,0.0037284970386253224
